nombre,url,url_oai,tipo,divulgador
Iniciación a la Investigación,http://revistaselectronicas.ujaen.es/index.php/ininv,http://revistaselectronicas.ujaen.es/index.php/ininv/oai,Revista,Universidad de Jaén
Journal of Nematode Morphology and Systematics,http://revistaselectronicas.ujaen.es/index.php/jnms,http://revistaselectronicas.ujaen.es/index.php/jnms/oai,Revista,Universidad de Jaén
"Reid, Revista Electrónica de Investigación y Docencia",http://revistaselectronicas.ujaen.es/index.php/reid,http://revistaselectronicas.ujaen.es/index.php/reid/oai,Revista,Universidad de Jaén
"Revista de Estudios Empresariales, Segunda Época",http://revistaselectronicas.ujaen.es/index.php/REE,http://revistaselectronicas.ujaen.es/index.php/REE/oai,Revista,Universidad de Jaén
"Revista Estudios Jurídicos, Segunda Época",http://revistaselectronicas.ujaen.es/index.php/rej,http://revistaselectronicas.ujaen.es/index.php/rej/oai,Revista,Universidad de Jaén
Tercio Creciente,http://revistaselectronicas.ujaen.es/index.php/RTC,http://revistaselectronicas.ujaen.es/index.php/RTC/oai,Revista,Universidad de Jaén
The Age of Human Rights,http://revistaselectronicas.ujaen.es/index.php/TAHRJ,http://revistaselectronicas.ujaen.es/index.php/TAHRJ/oai,Revista,Universidad de Jaén
"The Grove, Working Papers on English Studies",http://revistaselectronicas.ujaen.es/index.php/grove,http://revistaselectronicas.ujaen.es/index.php/grove/oai,Revista,Universidad de Jaén
"Ruc, Repositorio Institucional de la Universidad de la Coruña ",http://ruc.udc.es/,http://ruc.udc.es/oai/request,Repositorio Institucional,Universidad de La Coruña
Biblioteca de la Universidad de La Laguna,http://www.ull.es/view/institucional/bbtk/Inicio,http://hermes.bbtk.ull.es/pandora/cgi-bin/oai.exe,Biblioteca,Universidad de La Laguna
Repositorio Institucional de la Universidad de La Laguna ,http://riull.ull.es/,http://riull.ull.es/oai/request,Repositorio Institucional,Universidad de La Laguna
"Dialnet Oai Articles, Portal de Artículos de la Universidad de la Rioja ",dialnet.unirioja.es,http://dialnet.unirioja.es/oai/OAIHandler,Colección,Universidad de La Rioja
"Dialnet Oai Theses, Portal de Tesis de la Universidad de la Rioja",dialnet.unirioja.es,http://dialnet.unirioja.es/oaites/OAIHandler,Colección,Universidad de La Rioja
Portal de Revistas de la Universidad de La Rioja,http://publicaciones.unirioja.es/,http://publicaciones.unirioja.es/ojs/index.php/index/oai,Portal de Revistas,Universidad de La Rioja
Anuario Jurídico de la Rioja,http://publicaciones.unirioja.es/ojs/index.php/ajr,http://publicaciones.unirioja.es/ojs/index.php/ajr/oai,Revista,Universidad de La Rioja
"Brocar, Cuadernos de Investigación Histórica",http://publicaciones.unirioja.es/ojs/index.php/brocar,http://publicaciones.unirioja.es/ojs/index.php/brocar/oai,Revista,Universidad de La Rioja
"Contextos Educativos, Revista de Educación",http://publicaciones.unirioja.es/ojs/index.php/contextos,http://publicaciones.unirioja.es/ojs/index.php/contextos/oai,Revista,Universidad de La Rioja
Cuadernos de Investigación Filológica,http://publicaciones.unirioja.es/ojs/index.php/cif,http://publicaciones.unirioja.es/ojs/index.php/cif/oai,Revista,Universidad de La Rioja
Cuadernos de Investigación Geográfica,http://publicaciones.unirioja.es/ojs/index.php/cig,http://publicaciones.unirioja.es/ojs/index.php/cig/oai,Revista,Universidad de La Rioja
"Documentos de Trabajo, Revista de Economía y Empresa",http://publicaciones.unirioja.es/ojs/index.php/dtdee,http://publicaciones.unirioja.es/ojs/index.php/dtdee/oai,Revista,Universidad de La Rioja
"Iberia, Revista de la Antigüedad",http://publicaciones.unirioja.es/ojs/index.php/iberia,http://publicaciones.unirioja.es/ojs/index.php/iberia/oai,Revista,Universidad de La Rioja
English Studies,http://publicaciones.unirioja.es/ojs/index.php/jes,http://publicaciones.unirioja.es/ojs/index.php/jes/oai,Revista,Universidad de La Rioja
"Cuadernos de Investigación, Geografía e Historia",http://publicaciones.unirioja.es/ojs/index.php/cigh,http://publicaciones.unirioja.es/ojs/index.php/cigh/oai,Revista,Universidad de La Rioja
Cuadernos de Investigación Histórica,http://publicaciones.unirioja.es/ojs/index.php/cih,http://publicaciones.unirioja.es/ojs/index.php/cih/oai,Revista,Universidad de La Rioja
"Edutec, Revista de Tecnología Educativa",http://www.edutec.es/revista/index.php/edutec-e,http://www.edutec.es/revista/index.php/edutec-e/oai,Revista,Universidad de las Islas Baleares
Repositorio Institucional de la Universidad de las Islas Baleares,http://ibdigital.uib.cat/greenstone/cgi-bin/library.cgi,http://ibdigital.uib.cat/greenstone/cgi-bin/oaiserver.cgi,Repositorio Institucional,Universidad de las Islas Baleares
Archivo Gráfico Institucional de la Universidad de Las Palmas de Gran Canaria ,http://archivografico.ulpgc.es,http://bibmdc2.ulpgc.es/cgi-bin/oai.exe,Colección,Universidad de Las Palmas de Gran Canaria
Jable. Archivo de prensa digital,http://jable.ulpgc.es,http://jable.ulpgc.es/jable/cgi-bin/oai,Colección,Universidad de Las Palmas de Gran Canaria
Portal de Revistas Científicas de la Universidad de Las Palmas de Gran Canaria,http://ojsspdc.ulpgc.es/ojs/index.php/index/index,http://ojsspdc.ulpgc.es/ojs/index.php/index/index/oai,Portal de Revistas,Universidad de Las Palmas de Gran Canaria
"Acceda, Repositorio Institucional de la Universidad de Las Palmas de Gran Canaria ",http://acceda.ulpgc.es/,http://acceda.ulpgc.es/oai/request,Repositorio Institucional,Universidad de Las Palmas de Gran Canaria
Revista de Lenguas para Fines Específicos,http://ojsspdc.ulpgc.es/ojs/index.php/LFE,http://ojsspdc.ulpgc.es/ojs/index.php/index/oai,Revista,Universidad de Las Palmas de Gran Canaria
"Vegueta, Anuario de la Facultad de Geografía e Historia",http://revistavegueta.ulpgc.es/ojs/,http://revistavegueta.ulpgc.es/ojs/index.php/index/oai,Revista,Universidad de Las Palmas de Gran Canaria
Revista de Lenguas Para Fines Específicos,http://ojsspdc.ulpgc.es/ojs/index.php/LFE,http://ojsspdc.ulpgc.es/ojs/index.php/LFE/oai,Revista,Universidad de Las Palmas de Gran Canaria
"El Guiniguada, Revista de Investigaciones y Experiencias en Ciencias de la Salud",http://ojsspdc.ulpgc.es/ojs/index.php/ElGuiniguada,http://ojsspdc.ulpgc.es/ojs/index.php/ElGuiniguada/oai,Revista,Universidad de Las Palmas de Gran Canaria
"Philologica Canariensia, Lengua, Lingüística y Literatura",http://ojsspdc.ulpgc.es/ojs/index.php/PhilCan,http://ojsspdc.ulpgc.es/ojs/index.php/PhilCan/oai,Revista,Universidad de Las Palmas de Gran Canaria
Biblioteca de la Universidad de León,http://biblioteca.unileon.es/,http://virtual0008-aitul.unileon.es:8383/greenstone3/oaiserver,Biblioteca,Universidad de León
Portal de Revistas Científicas de la Universidad de León,http://revpubli.unileon.es,http://revpubli.unileon.es/ojs/index.php/index/oai,Portal de Revistas,Universidad de León
"Buleria, Repositorio Institucional de la Universidad de León ",https://buleria.unileon.es/,https://buleria.unileon.es/oai/request,Repositorio Institucional,Universidad de León
"Cuestiones de género, de la igualdad y la diferencia",http://revpubli.unileon.es/index.php/cuestionesdegenero/index,http://revpubli.unileon.es/index.php/cuestionesdegenero/index/oai,Revista,Universidad de León
"De Arte, Revista de Historia del Arte",http://revpubli.unileon.es/index.php/dearte/index,http://revpubli.unileon.es/index.php/dearte/index/oai,Revista,Universidad de León
"Estudios Humanísticos, Filología",http://revpubli.unileon.es/index.php/EEHHFilologia/index,http://revpubli.unileon.es/index.php/EEHHFilologia/index/oai,Revista,Universidad de León
"Estudios Humanísticos, Historia",http://revpubli.unileon.es/index.php/EEHHHistoria/index,http://revpubli.unileon.es/index.php/EEHHHistoria/index/oai,Revista,Universidad de León
"Lectura y Signo, Revista de Literatura",http://revpubli.unileon.es/index.php/LectSigno/index,http://revpubli.unileon.es/index.php/LectSigno/index/oai,Revista,Universidad de León
"Pecvnia, Revista de Economía y Empresa",http://revpubli.unileon.es/index.php/Pecvnia/index,http://revpubli.unileon.es/index.php/Pecvnia/index/oai,Revista,Universidad de León
"Polígonos, Revista de Geografía",http://revpubli.unileon.es/index.php/poligonos/index,http://revpubli.unileon.es/index.php/poligonos/index/oai,Revista,Universidad de León
Revista de Artes Marciales Asiáticas,http://revpubli.unileon.es/index.php/artesmarciales/index,http://revpubli.unileon.es/index.php/artesmarciales/index/oai,Revista,Universidad de León
Revista Jurídica ,http://revpubli.unileon.es/index.php/juridica/index,http://revpubli.unileon.es/index.php/juridica/index/oai,Revista,Universidad de León
Repositorio Institucional de la Universidad de Lérida,http://repositori.udl.cat/,http://repositori.udl.cat/oai/request,Repositorio Institucional,Universidad de Lérida
Portal de Revistas Científicas de la Universidad del País Vasco,http://www.ehu.es/ojs/,http://www.ehu.es/ojs/index.php/index/oai,Portal de Revistas,Universidad del País Vasco
"Addi, Repositorio Institucional de la Universidad del País Vasco",http://addi.ehu.es/,http://addi.ehu.es/oai/request,Repositorio Institucional,Universidad del País Vasco
"Theoria, An International Journal for Theory, History and Foundations of Science",http://www.ehu.eus/ojs/index.php/THEORIA,http://www.ehu.eus/ojs/index.php/THEORIA/oai,Revista,Universidad del País Vasco
Journal of Psychodidactics,http://www.ehu.eus/ojs/index.php/psicodidactica,http://www.ehu.eus/ojs/index.php/psicodidactica/oai,Revista,Universidad del País Vasco
"Papeles del Ceic, International Journal on Collective Identity Research",http://www.ehu.eus/ojs/index.php/papelesCEIC,http://www.ehu.eus/ojs/index.php/papelesCEIC/oai,Revista,Universidad del País Vasco
Ekaia,http://www.ehu.eus/ojs/index.php/ekaia,http://www.ehu.eus/ojs/index.php/ekaia/oai,Revista,Universidad del País Vasco
Kriminologiako graduan,http://www.ehu.eus/ojs/index.php/KI,http://www.ehu.eus/ojs/index.php/KI/oai,Revista,Universidad del País Vasco
"AusArt, Revista de Arte",http://www.ehu.eus/ojs/index.php/ausart,http://www.ehu.eus/ojs/index.php/ausart/oai,Revista,Universidad del País Vasco
"Zer, Revista de Estudios de Comunicación",http://www.ehu.eus/ojs/index.php/Zer,http://www.ehu.eus/ojs/index.php/Zer/oai,Revista,Universidad del País Vasco
"Veleia, Revista de Estudios de la Prehistoria",http://www.ehu.eus/ojs/index.php/Veleia,http://www.ehu.eus/ojs/index.php/Veleia/oai,Revista,Universidad del País Vasco
"Berritu, Journal of Active Methodologies in Higher Education",http://www.ehu.eus/ojs/index.php/berritu,http://www.ehu.eus/ojs/index.php/berritu/oai,Revista,Universidad del País Vasco
"E-Eguzkilore, Revista de Ciencias Criminológicas",http://www.ehu.eus/ojs/index.php/eguzkilore,http://www.ehu.eus/ojs/index.php/eguzkilore/oai,Revista,Universidad del País Vasco
"Lan Harremanak, Revista de Relaciones Laborales",http://www.ehu.eus/ojs/index.php/Lan_Harremanak,http://www.ehu.eus/ojs/index.php/Lan_Harremanak/oai,Revista,Universidad del País Vasco
"Cuadernos Hegoa, Revista de Desarrollo y Cooperación Internacional",http://www.ehu.eus/ojs/index.php/hegoa,http://www.ehu.eus/ojs/index.php/hegoa/oai,Revista,Universidad del País Vasco
Revista de Dirección y Administración de Empresas,http://www.ehu.eus/ojs/index.php/rdae,http://www.ehu.eus/ojs/index.php/rdae/oai,Revista,Universidad del País Vasco
"Zuzenbidea Ikasten, Irakaskuntzarako Aldizkaria",http://www.ehu.eus/ojs/index.php/Zuzenbide,http://www.ehu.eus/ojs/index.php/Zuzenbide/oai,Revista,Universidad del País Vasco
Historia Contemporánea,http://www.ehu.eus/ojs/index.php/HC,http://www.ehu.eus/ojs/index.php/HC/oai,Revista,Universidad del País Vasco
"Gogoa, Informaziorako Institutuak ",http://www.ehu.eus/ojs/index.php/Gogoa,http://www.ehu.eus/ojs/index.php/Gogoa/oai,Revista,Universidad del País Vasco
Tantak,http://www.ehu.eus/ojs/index.php/Tantak,http://www.ehu.eus/ojs/index.php/Tantak/oai,Revista,Universidad del País Vasco
"Guineana, Revista de Botánica",http://www.ehu.eus/ojs/index.php/Guineana,http://www.ehu.eus/ojs/index.php/Guineana/oai,Revista,Universidad del País Vasco
"Gezki, RevistaVasca de Econimía Social",http://www.ehu.eus/ojs/index.php/gezki,http://www.ehu.eus/ojs/index.php/gezki/oai,Revista,Universidad del País Vasco
"Fabrikart. Arte, Tecnología, Industria, Sociedad",http://www.ehu.eus/ojs/index.php/Fabrikart,http://www.ehu.eus/ojs/index.php/Fabrikart/oai,Revista,Universidad del País Vasco
Arqueología de la Arquitectura,http://www.ehu.eus/ojs/index.php/ARQU,http://www.ehu.eus/ojs/index.php/ARQU/oai,Revista,Universidad del País Vasco
"Julio de Urquijo, Anuario de Filología Vasca",http://www.ehu.eus/ojs/index.php/ASJU,http://www.ehu.eus/ojs/index.php/ASJU/oai,Revista,Universidad del País Vasco
Colección de Estudios Internacionales,http://www.ehu.eus/ojs/index.php/ceinik,http://www.ehu.eus/ojs/index.php/ceinik/oai,Revista,Universidad del País Vasco
"Un Mundo, Muchas Miradas",http://www.ehu.eus/ojs/index.php/Mundo,http://www.ehu.eus/ojs/index.php/Mundo/oai,Revista,Universidad del País Vasco
International e-Journal of Criminal Sciences,http://www.ehu.eus/ojs/index.php/inecs,http://www.ehu.eus/ojs/index.php/inecs/oai,Revista,Universidad del País Vasco
"Ars Bilduma, Arte y Música",http://www.ehu.eus/ojs/index.php/ars_bilduma,http://www.ehu.eus/ojs/index.php/ars_bilduma/oai,Revista,Universidad del País Vasco
"Mediker, Student Journal of Research in Health Sciences",http://www.ehu.eus/ojs/index.php/MEDIKER,http://www.ehu.eus/ojs/index.php/MEDIKER/oai,Revista,Universidad del País Vasco
Ciencias de Enfermería,http://www.ehu.eus/ojs/index.php/enf,http://www.ehu.eus/ojs/index.php/enf/oai,Revista,Universidad del País Vasco
International Journal of Dynamic Project Management,http://www.ehu.eus/ojs/index.php/DPM,http://www.ehu.eus/ojs/index.php/DPM/oai,Revista,Universidad del País Vasco
"Bidebarrieta, Investigaciones de Historia de Bilbao",http://www.ehu.eus/ojs/index.php/Bidebarrieta,http://www.ehu.eus/ojs/index.php/Bidebarrieta/oai,Revista,Universidad del País Vasco
"Ariadna Histórica, Lenguajes, Conceptos, Metáforas",http://www.ehu.eus/ojs/index.php/Ariadna,http://www.ehu.eus/ojs/index.php/Ariadna/oai,Revista,Universidad del País Vasco
Portal de Revistas Científicas de la Universidad de Málaga,http://revistas.uma.es/,http://revistas.uma.es/index.php/index/oai,Portal de Revistas,Universidad de Málaga
"Ruima, Repositorio Institucional de la Universidad de Málaga ",http://riuma.uma.es/,http://riuma.uma.es/oai/request,Repositorio Institucional,Universidad de Málaga
"Iipr, Revista Internacional de Relaciones Públicas ",http://revistarelacionespublicas.uma.es/index.php/revrrpp/index,http://revistarelacionespublicas.uma.es/index.php/index/oai,Revista,Universidad de Málaga
"Innoeduca, International Journal of Technology and Educational Innovation",http://revistas.uma.es/index.php/innoeduca,http://revistas.uma.es/index.php/innoeduca/oai,Revista,Universidad de Málaga
"Fotocinema, Revista de Cine y Fotografía",http://revistas.uma.es/index.php/fotocinema,http://revistas.uma.es/index.php/fotocinema/oai,Revista,Universidad de Málaga
Boletín Criminológico,http://revistas.uma.es/index.php/boletin-criminologico,http://revistas.uma.es/index.php/boletin-criminologico/oai,Revista,Universidad de Málaga
Boletín de Arte,http://revistas.uma.es/index.php/boletin-de-arte,http://revistas.uma.es/index.php/boletin-de-arte/oai,Revista,Universidad de Málaga
"Trans, Revista de Traductología",http://revistas.uma.es/index.php/trans,http://revistas.uma.es/index.php/trans/oai,Revista,Universidad de Málaga
"Baetica, Estudios de Arte, Geografía e Historia",http://revistas.uma.es/index.php/baetica,http://revistas.uma.es/index.php/baetica/oai,Revista,Universidad de Málaga
"Uciencia, Revista de Proyectos e Infraestrucutras de investigación",http://revistas.uma.es/index.php/uciencia,http://revistas.uma.es/index.php/uciencia/oai,Revista,Universidad de Málaga
"Revista de Empresa Familiar, Universidad de Málaga",http://www.revistadeempresafamiliar.uma.es,http://www.catedraempresafamiliar.uma.es/ojs223/index.php/index/oai,Revista,Universidad de Málaga
